topicid;dnbid;rel
6;1079010556;0
6;986583669;0
6;992288657;0
6;996543252;0
6;1002462916;0
6;1002536731;0
6;1010531719;0
6;0102393762X;0
6;1024945421;0
6;0104835895X;0
6;1075493102;0
6;099845687X;0
6;1051977282;0
6;1110038690;1
6;993615244;0
6;995591326;0
6;990849902;1
6;992145244;0
6;1059165430;0
6;1066901317;0
6;1071948954;0
6;1110170572;0
6;1071770152;1
6;986724645;0
6;988230607;0
6;988461331;0
6;990620603;0
6;991244192;0
6;993275419;0
6;993663397;0
6;1001889592;0
6;1007626232;0
6;1010503499;0
6;1011922517;0
6;1018439455;0
6;1035669501;0
6;1108279953;0
6;998573876;0
6;1105554260;0
6;1107761905;0
6;1046832611;0
6;985519754;0
6;988089254;0
6;999980688;0
6;1003269826;0
6;1035030772;0
6;1046355406;0
6;999697129;0
6;1051596319;0
6;1063949467;0
6;1065886500;1
6;1080826580;1
6;1084634414;0
6;1000283259;0
6;1003459803;0
6;1058695185;0
6;1097385817;0
6;1097410382;0
6;986347744;0
6;987600435;0
6;992809096;0
6;1064620434;0
6;0107616773X;0
6;984993533;0
6;989082504;0
6;993317421;0
6;099374429X;0
6;1001791428;0
6;1050253558;0
6;0110437465X;0
6;1052222617;0
6;1078155372;0
6;1097573923;0
6;998065692;0
6;0108078618X;0
6;1123281599;0
6;1038804477;0
6;1056808349;0
6;1065955154;0
6;1136858458;0
6;987185357;0
6;987537601;0
6;988459841;0
6;1017949182;0
6;1037264533;0
6;1046481487;0
6;1074483561;0
6;991351983;0
6;1035695693;0
6;0104836481X;0
6;1133546277;0
6;1100170286;0
6;1110145241;0
6;099359218X;0
6;1069987743;0
6;1140220772;0
6;1012589854;0
6;1081296410;0
6;1127991973;0
6;1051776821;0
6;1074465318;0
6;1074675843;0
6;1123282609;0
6;0110302700X;0
6;1104749718;0
6;1014390540;0
6;0102952016X;0
6;1102933430;0
6;1135536511;0
6;1009539108;0
6;1021274267;0
6;0102815495X;0
6;1122587120;0
6;1100164588;0
6;987146629;0
6;1049240936;0
6;1130500667;0
6;0104754363X;0
6;1065885547;0
6;1081215585;0
6;1008782688;0
6;1060834723;0
6;1038275342;0
6;1121318606;0
6;1033709484;0
6;1052779778;0
6;1077305176;0
6;1070075248;0
6;1076273785;0
6;1092193715;0
6;1075811554;0
6;1097573907;0
6;1135610541;0
6;1052936857;0
6;1061082016;0
6;1065928726;0
6;1075493404;0
6;1117244849;0
6;1135608806;0
6;0113737960X;0
6;1138146641;0
6;1138901334;0
6;1140517120;0
6;1110027095;0
6;1062642821;0
6;1127243950;0
6;1140271369;0
6;1110160461;0
6;1072183056;0
6;1008473820;0
6;1064306802;0
6;1080195726;0
6;1103958496;0
6;099058609X;0
6;1075660661;0
6;1098439686;0
6;991758064;0
6;1138228044;0
6;982584091;0
6;1046987186;0
6;1138295051;0
6;1125233788;0
6;1131357779;0
6;1008043435;0
6;1066507643;0
6;1071046233;0
6;1016982593;0
6;1049193431;0
6;1123881766;0
6;1068168951;0
6;1129692833;0
6;1129692841;0
6;1043778926;0
6;1022173960;0
6;0103496853X;0
6;1082554626;0
6;0112611720X;0
6;1141108941;0
6;0114110895X;0
14;1046338978;2
14;1123082987;1
14;993892485;2
14;099691935X;2
14;997985291;1
14;1012590577;2
14;1013843738;1
14;1015988008;1
14;1017310580;2
14;1033273406;2
14;0103404852X;1
14;1074528611;0
14;0107458208X;0
14;1075643481;0
14;0107677587X;1
14;1079680241;2
14;1079806059;0
14;1080171355;2
14;1086589041;2
14;1102532347;2
14;1105188485;0
14;1109882807;0
14;1115722034;0
14;1115861638;0
14;1118507665;1
14;0112469997X;0
14;0113672348X;1
14;1136798374;0
14;1023617781;2
14;1035340577;2
14;0104233935X;1
14;1046968378;1
14;1054386056;2
14;1121651879;2
14;1017388881;2
14;1043119507;2
14;1026256283;2
14;1013326377;2
14;0103148941X;2
14;1045471542;2
14;1027797873;2
14;993342329;2
14;1028368364;1
14;1060590700;1
14;998574899;2
14;1074255518;2
14;1010802666;2
14;1097387097;2
14;1137229063;1
14;1000471772;2
14;1135907412;2
14;1082557676;1
14;1072248816;1
14;1137228954;2
14;1025440579;1
14;1007620587;2
14;1047000660;2
14;1013797256;2
14;1045092932;2
14;1046983903;2
14;1054250049;2
14;993957331;2
14;1044258640;2
14;1043918922;2
14;1064940757;1
14;1107777305;1
14;1113749636;2
14;1045636932;2
14;1047581752;0
14;1009936859;1
14;0101273143X;2
14;1016009380;1
14;1068444290;0
14;1075704774;0
14;1073869016;0
14;996810382;2
14;1076089313;2
14;1028772246;1
14;1045975214;1
14;1054920273;2
14;1038615534;1
14;995048770;2
14;992053935;2
14;1018473696;2
14;1015010415;1
14;1032411465;1
14;1006406530;0
14;1018718680;2
14;1123214727;2
14;993040462;1
14;994353278;0
14;997132167;1
14;1033374504;1
14;998837687;1
14;1097401952;2
14;1013078810;2
14;1017505950;2
14;1077198418;1
14;1097591085;2
14;1081945362;0
14;1106108396;0
14;1042463018;1
14;1112068716;2
14;1067386963;0
14;1095559451;1
14;1042682224;2
14;1017942668;2
14;0107554713X;0
14;1049690087;2
14;1047237148;2
14;1095124145;1
14;1098443616;1
14;1075547156;1
14;1033300837;2
14;1048724441;1
14;1024327337;1
14;1038365112;2
14;0100954747X;1
14;1123071322;1
14;1135202311;2
14;1017420238;1
14;1021097578;1
14;1044102659;2
14;1013377079;2
14;1074255550;0
14;1049666348;2
14;1067386130;0
14;0101168375X;1
14;1006973478;2
14;1017489335;1
14;1067729526;1
14;1069987700;1
14;1060589060;1
14;1134953038;1
14;1137229047;1
14;1046982559;2
14;1055007520;2
14;1037005341;0
14;1124068597;0
14;0113722911X;1
14;1025272080;2
14;1010037412;0
14;1135573298;2
14;1129802698;0
14;0104366100X;1
14;1052743633;1
14;1118086341;2
14;1083462741;0
14;1011683784;1
14;1044892404;0
14;1081767774;0
14;0113213370X;0
14;1047025442;1
14;1047799332;2
14;1072785587;1
14;1073124975;2
14;1074527313;1
14;0111003413X;2
14;1140613502;1
14;1008517747;0
14;099862358X;1
14;1006753508;0
14;1007203536;1
14;1027210317;0
14;1114283983;0
14;1068153407;0
14;1123281807;1
14;986679577;0
14;1047004771;1
14;1050982959;1
14;1061178056;1
14;1066722544;1
14;1009541471;1
14;1047023431;0
14;1072185946;0
14;1125715898;0
14;1002626080;1
14;1004754035;0
14;1011969343;2
14;1012542548;2
14;1018404449;1
14;1020819782;2
14;1029680574;2
14;1060565552;0
14;1078442916;1
14;1079864857;1
14;0108036224X;0
14;1080543694;0
14;1099788706;2
14;1133379362;0
14;1137845430;0
14;1070714038;2
14;1102250686;2
14;1119318858;1
14;1046846744;1
14;1024941418;1
14;1012351831;0
14;1044003243;1
14;1110769547;2
14;1045665959;0
14;1053208545;0
14;1063720451;0
14;1072248190;1
14;1105184579;0
14;1058251821;1
14;1064434428;0
14;1137466189;1
14;0100424536X;0
14;995310831;1
14;997089342;0
14;099912434X;1
14;1004243324;0
14;1004937741;1
14;1004937776;1
14;1008772208;1
14;1010046284;0
14;1015172733;0
14;1017052271;1
14;1023103532;1
14;0102884235X;1
14;1029341222;1
14;1029490481;0
14;1029834741;2
14;1033007870;2
14;1034428306;1
14;1035520915;0
14;1064556868;1
14;0107827634X;2
14;1121821766;1
14;1126189022;0
14;1129886050;1
14;1019178450;1
14;1028206666;2
14;1028261098;1
14;0103386465X;1
14;1136414274;0
14;995509603;0
14;1047528592;1
14;1063707692;0
14;0107682451X;1
14;0113024668X;0
14;1136424032;0
14;1072190303;1
14;985115548;1
14;987655450;0
14;988194732;0
14;988487713;1
14;1027021263;0
14;0111441784X;1
14;1121208304;0
14;1017860386;0
14;1028886926;0
14;1046606972;0
14;1051674069;0
14;0110518630X;0
14;1140979353;0
14;988286270;0
14;1055029486;0
14;1114283312;0
14;993472281;0
14;994330553;1
14;998806609;1
14;1008103578;2
14;1008353361;1
14;1008652415;0
14;1009387383;1
14;1010142232;1
14;1012489256;0
14;1012506401;0
14;1012963845;0
14;1014172500;1
14;1017897085;0
14;1028319053;0
14;1034597825;1
14;1034765973;1
14;1036666409;1
14;1036752909;0
14;1054693684;1
14;1070927813;0
14;1099112648;2
14;1125450711;0
14;1025129059;0
14;1026136784;0
14;0102715722X;0
14;1034838326;0
14;1045221058;1
14;1045380733;0
14;986982245;0
14;996641742;1
14;999185721;1
14;1004409273;1
14;1052172326;2
14;1059166240;0
14;1064469094;0
14;1069086592;0
14;1070705462;1
14;1110768974;0
14;1051740576;0
14;1003712371;0
14;1023496283;0
14;0102360146X;1
14;1059480131;0
14;1076824501;0
14;1104668041;1
14;1138629928;1
14;1138983330;0
14;1043701869;0
14;987086952;0
14;997778075;1
14;1000631508;0
14;0100393238X;0
14;1009661140;0
14;1009846582;0
14;1010498010;2
14;1010702084;2
14;1010763997;1
14;1011710390;0
14;1018671293;1
14;1022208748;0
14;1022767194;1
14;1024633098;0
14;1030341508;2
14;1036749339;1
14;1078247145;1
14;1037088220;0
14;1038366542;2
14;1045751049;0
14;1046817183;0
14;1011784254;1
14;1033542520;0
14;1046367358;0
14;1063720311;0
14;1068448717;1
14;1073982467;0
14;1075123801;1
14;1075684064;1
14;1097583473;1
14;0111989199X;0
14;1038704774;0
14;1052742203;1
14;1022815830;0
14;1077313500;1
14;0107928852X;0
14;1097386961;0
14;1098131266;0
14;1010674404;1
14;1102260479;0
14;1044105011;0
14;981650201;0
14;1003057462;0
14;1005006032;1
14;1012159337;0
14;1023395088;0
14;1026020719;0
14;1063156971;2
14;0109090990X;0
14;1021832359;0
14;1037361903;1
14;1043638466;2
14;1045575593;0
14;1068449152;1
14;1076280021;1
14;1099113784;1
14;1049882148;1
14;1103960768;0
14;1045843067;0
14;1018097120;0
14;1068296429;0
14;1069584827;0
14;1077222351;0
14;1124329730;0
14;1118865979;0
14;0100811345X;1
14;1009616404;0
14;0102194680X;1
14;1024254968;1
14;1025165799;0
14;1025956966;1
14;1031204172;0
14;1031261419;0
14;1037145763;0
14;1080387706;0
14;1034682261;1
14;1035521261;0
14;1021912816;0
14;1069207829;0
14;1051770629;0
14;1060589974;0
14;995194874;1
14;1020764686;1
14;1027023428;0
14;1037263944;0
14;1037268911;1
14;1049300262;1
14;1011683768;1
14;0106990449X;0
14;0112202262X;0
14;1034680447;0
14;1024001032;1
14;1029835977;0
14;0107077359X;0
14;1101368810;0
14;995233683;0
14;1068446382;0
14;1075123798;0
14;1017776644;1
14;1045849251;0
14;1017544921;1
14;1019356170;1
14;1021357790;0
14;1021594792;0
14;1022135864;0
14;0104696108X;0
14;0104701680X;0
14;1016126417;1
14;1009161431;0
14;1060589079;1
14;1078245339;0
14;1017902631;0
14;1076790925;1
14;1104753790;0
14;1049300270;1
14;1070643629;0
14;1045218251;0
14;0103353918X;0
14;0101031095X;0
14;1021825484;0
14;1028100361;0
14;1031784128;0
14;1034388339;0
14;1121819834;0
14;1043391053;0
14;1044700890;0
14;1026424585;0
14;1095894919;0
14;0110556181X;0
14;1018097015;0
14;1032016248;2
14;1079006885;1
14;1004406479;2
14;1138294330;0
14;1058290010;0
14;1071771817;0
14;1079391762;0
14;1047708973;2
14;1022944428;0
14;1024830608;0
14;1026192366;0
14;1048008657;1
14;1058898906;1
14;1067618929;0
14;1069375691;0
14;1070114537;0
14;1080955585;0
14;1127765957;1
14;1137161183;0
14;1060641178;2
14;1054549192;1
14;1110152159;2
14;1025766997;0
14;1045859389;1
14;1046717111;0
14;0104705082X;0
14;1047536765;0
14;1048680304;0
14;0105149589X;0
14;1052270239;0
14;1053121695;2
14;1056962003;0
14;1057006793;0
14;1059742756;1
14;1060200457;0
14;1060326213;0
14;1060529467;0
14;1062719948;0
14;1063645719;2
14;1063690943;0
14;1067547045;2
14;1067615598;0
14;1069393444;0
14;1072245426;0
14;0107315842X;1
14;1073159906;0
14;1074584066;0
14;1077363559;0
14;1078898618;0
14;1097432580;1
14;1102086371;1
14;1105185885;0
14;1110001770;0
14;1110023510;0
14;0111417193X;0
14;1117653137;0
14;1117808777;0
14;1118507835;0
14;1122301618;0
14;1124051864;1
14;1129457575;0
14;0112990413X;2
14;0113110630X;0
14;1131192966;0
14;1131575407;1
14;1132269407;1
14;1132785421;0
14;1133211151;0
14;1135198187;1
14;1135260044;0
14;1135697388;0
14;1136017399;0
14;1136017410;1
14;1136659048;0
14;1136697411;0
14;1136864288;0
14;1137228989;2
14;1137229306;1
14;1140117017;0
14;1140516957;0
14;1141058855;0
